"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"ITGB5",0.000565870341704575,0.274461480277067,0.636,0.545,1,"Am"
"AATF",1.396408997369e-05,0.273827274944158,0.453,0.341,0.539097657524277,"Am"
"DDB1",1.59462075645743e-05,0.273764431166883,0.72,0.613,0.615619289237956,"Am"
"DCUN1D2",0.00946361102944882,0.273566937257214,0.298,0.244,1,"Am"
"GSS",0.000205220997976147,0.273161697860126,0.312,0.237,1,"Am"
"ANKRD11",7.51360391182048e-07,0.273102268319126,0.875,0.797,0.0290070192619741,"Am"
"SSH2",0.00996670627331293,0.2730631392903,0.568,0.496,1,"Am"
"ZNF544",2.89724722064734e-05,0.272975787124199,0.495,0.39,1,"Am"
"SLC25A6",7.47668141613873e-27,0.272883847319791,0.992,0.99,2.88644762751452e-22,"Am"
"AKIRIN2",2.4603211462246e-05,0.27272869695235,0.697,0.599,0.949831581711469,"Am"
"LYPLAL1",9.02880151966245e-09,0.272289018503034,0.636,0.487,0.000348565911468088,"Am"
"DYNC1I2",2.79508203132262e-08,0.271874467282401,0.864,0.763,0.00107906936901241,"Am"
"TBRG1",0.000233133342415824,0.271838735814264,0.424,0.335,1,"Am"
"KPNA5",4.39145837912538e-05,0.271707561367457,0.302,0.217,1,"Am"
"ATXN7L3",9.36979046371463e-05,0.271566026461552,0.271,0.197,1,"Am"
"STX8",3.46469805018516e-07,0.271561847606354,0.737,0.636,0.0133758132925448,"Am"
"MAP1LC3B",0.000221200710671373,0.271532375071472,0.829,0.759,1,"Am"
"TRAPPC6A",4.81301821142647e-06,0.271400243296903,0.664,0.547,0.18581138107033,"Am"
"CKMT2-AS1",8.33034603027374e-05,0.271022769024521,0.329,0.244,1,"Am"
"ENSG00000291015",9.4060033677154e-05,0.270903787216337,0.564,0.48,1,"Am"
"DNM1L",1.32348568162542e-05,0.270843651281203,0.617,0.5,0.510944882248311,"Am"
"PIP5K1A",0.000114875500287398,0.270824138531886,0.639,0.537,1,"Am"
"MT-ND1",1.17441418046106e-08,0.270572378015163,0.892,0.966,0.000453394338508797,"Am"
"RANBP17",1.09232002816619e-06,0.270113400575439,0.771,0.64,0.0421701070073841,"Am"
"MIER1",6.96922923419664e-05,0.269972673858771,0.637,0.527,1,"Am"
"NFATC2IP",6.17007647658315e-05,0.269603088324305,0.388,0.298,1,"Am"
"ERN1",0.00477786429626866,0.269592227029226,0.266,0.21,1,"Am"
"CKS2",3.31008883997402e-06,0.269268343850105,0.671,0.559,0.127789289756037,"Am"
"CASP6",3.61701589027015e-07,0.269070627790445,0.427,0.305,0.0139638515459769,"Am"
"RC3H1",5.15113743258486e-05,0.26890320516064,0.653,0.556,1,"Am"
"LRPPRC",0.000148823547473147,0.268835139968201,0.708,0.602,1,"Am"
"BRWD3",2.61631744648799e-06,0.268782960217515,0.607,0.478,0.101005551339115,"Am"
"C1orf35",0.000102402148489678,0.268742399137629,0.437,0.346,1,"Am"
"SIAH1",4.99386336296644e-05,0.268650101817149,0.522,0.414,1,"Am"
"U2AF2",2.60841515167514e-06,0.26856416774241,0.449,0.335,0.10070047534557,"Am"
"KNTC1",8.41073906756899e-06,0.268117193150773,0.28,0.196,0.324704992442568,"Am"
"FLNA",2.62938936576546e-06,0.26807470068593,0.614,0.488,0.101510205854741,"Am"
"REST",9.92143549829355e-06,0.268009694613251,0.671,0.562,0.383026938847121,"Am"
"CHD1",6.53441884184093e-05,0.267265356130905,0.573,0.466,1,"Am"
"SNRPB",1.58868707896707e-12,0.266921426815155,0.9,0.839,6.13328533706029e-08,"Am"
"RBM27",3.9227716183584e-06,0.26686604835052,0.605,0.485,0.151442521098344,"Am"
"ENSG00000286797",3.34588121830908e-09,0.266799076837783,0.529,0.385,0.00012917109031404,"Am"
"ARHGAP12",0.00042380059438075,0.266556552116408,0.566,0.473,1,"Am"
"CDKN2AIPNL",0.000107822635488884,0.266379786746807,0.451,0.356,1,"Am"
"TIMM29",3.53997745327826e-05,0.266259109023743,0.444,0.34,1,"Am"
"NEAT1",0.010206762819686,0.266160389965446,0.864,0.847,1,"Am"
"UBTD2",2.28996849313126e-05,0.266073783821932,0.614,0.483,0.884065236458256,"Am"
"RB1CC1",0.00117957830873032,0.265987220177807,0.724,0.63,1,"Am"
"CLEC2D",3.19476095182327e-05,0.265752046169018,0.268,0.19,1,"Am"
"LLPH",0.000287055632484158,0.265695582891689,0.517,0.421,1,"Am"
"SNRNP40",9.68234204076573e-07,0.265543808887808,0.729,0.611,0.0373796496825802,"Am"
"SCAMP4",9.52946356298905e-07,0.265530955799097,0.398,0.285,0.0367894470312755,"Am"
"JUND",1.37500478653054e-11,0.265348332408806,0.992,0.984,5.30834347887981e-07,"Am"
"DCAF12",0.000749433063724779,0.265071867349546,0.259,0.197,1,"Am"
"LGALSL",0.000130562110915057,0.264933996927902,0.303,0.226,1,"Am"
"TEAD2",9.80080355639018e-08,0.264918278916844,0.588,0.435,0.00378369822097999,"Am"
"FNDC3A",0.000365750756413023,0.26465781340445,0.758,0.671,1,"Am"
"RNF13",6.95637659279733e-06,0.264545731949651,0.547,0.434,0.268557874741534,"Am"
"TP53",7.12843436254142e-07,0.26452986621417,0.556,0.421,0.0275200337000274,"Am"
"ACVR2B",1.32414996405904e-08,0.26449381245873,0.614,0.465,0.000511201335124631,"Am"
"PSMC5",2.07753292421744e-05,0.264074833612628,0.666,0.583,0.802052360723384,"Am"
"CASTOR3P",0.000101464013872436,0.263976165395926,0.329,0.244,1,"Am"
"CLCN5",2.99491155830309e-05,0.263945637931781,0.514,0.407,1,"Am"
"ACTR3",4.74897183716096e-07,0.263518428109999,0.831,0.728,0.0183338806745436,"Am"
"CARMIL1",3.18259316950626e-05,0.263467027358822,0.683,0.562,1,"Am"
"SCAF4",0.0142983715495213,0.26342578841199,0.498,0.425,1,"Am"
"WASHC5",0.000328311970561147,0.263242940905694,0.325,0.247,1,"Am"
"PAXX",0.000155041659819821,0.263213952842478,0.369,0.282,1,"Am"
"STARD7",7.16653658444907e-06,0.263146048372698,0.537,0.41,0.276671311379241,"Am"
"NAV2",5.07629292654631e-10,0.263128533315261,0.898,0.83,1.95975364722247e-05,"Am"
"QSER1",1.65359848273438e-06,0.26269718981993,0.622,0.492,0.0638388230244435,"Am"
"TCP1",1.73356522003492e-08,0.26253503100704,0.839,0.727,0.000669260188846683,"Am"
"ATG4B",6.18353513516439e-06,0.262262878838828,0.605,0.474,0.238721557428157,"Am"
"MFSD4B",6.4023097137563e-05,0.262258375759449,0.593,0.486,1,"Am"
"FANCA",0.0018053476388218,0.261990235646113,0.295,0.233,1,"Am"
"ABCF2",0.000104817961614429,0.261892358930951,0.266,0.193,1,"Am"
"ACTR2",1.44542250913872e-08,0.261438158895281,0.878,0.792,0.000558019813878094,"Am"
"YWHAB",9.70270551750616e-11,0.261206377987976,0.895,0.823,3.74582649208843e-06,"Am"
"SEM1",2.24838150317722e-14,0.261056944321223,0.958,0.946,8.68010163116597e-10,"Am"
"RABEP1",0.000151836078309078,0.261050047579627,0.608,0.505,1,"Am"
"MAN1A2",0.000165674641879182,0.26099786342785,0.597,0.489,1,"Am"
"E2F4",0.00398367164432004,0.260989135628541,0.28,0.222,1,"Am"
"NRP2",3.10038488338247e-05,0.260735007783816,0.473,0.37,1,"Am"
"PLPP3",2.52584682163395e-18,0.260663150190122,0.747,0.526,9.75128423960004e-14,"Am"
"FAM174C",0.000103479393538744,0.260599736624141,0.39,0.301,1,"Am"
"BICRAL",0.000872404689481998,0.260568022846584,0.308,0.236,1,"Am"
"MSH6",7.96746785608784e-06,0.2605182728943,0.608,0.486,0.307592064052127,"Am"
"PRPS1",0.008540539145879,0.260232290432014,0.312,0.254,1,"Am"
"EML2",0.000160199978058052,0.260214422201082,0.42,0.334,1,"Am"
"ULK4",1.74669800579798e-05,0.260144686948625,0.466,0.36,0.674330232118368,"Am"
"CDKN2AIP",0.000188415587349823,0.25992969941954,0.349,0.265,1,"Am"
"CHERP",0.00154685312815895,0.259827098112675,0.332,0.262,1,"Am"
"WAPL",0.000247098103735129,0.259572348904032,0.661,0.554,1,"Am"
"TMEM30A",0.000132875755787459,0.25947062989051,0.524,0.418,1,"Am"
"BICD1",4.64950873998381e-07,0.259455850192132,0.792,0.679,0.0179498934415815,"Am"
"MCMBP",1.61654726248651e-05,0.259450480574503,0.458,0.354,0.624084236155543,"Am"
"LRIF1",0.000549475870948311,0.259409171585703,0.424,0.334,1,"Am"
"CFAP97",2.86600726251847e-05,0.259074081555925,0.398,0.3,1,"Am"
"CDK9",6.14880224918953e-05,0.258934669044933,0.429,0.33,1,"Am"
"RPL23",6.79038882271393e-32,0.258871290134958,0.997,0.997,2.62149750889694e-27,"Am"
"SNX13",0.000266469475252918,0.258354701397854,0.51,0.418,1,"Am"
"MTRF1L",0.0249337963289126,0.258341018478269,0.271,0.225,1,"Am"
"QSOX1",0.000190930023372495,0.258219316223603,0.376,0.286,1,"Am"
"VPS13D",2.9129692157811e-05,0.258132625562156,0.568,0.462,1,"Am"
"TRIP6",0.000158895442654045,0.257890152886713,0.502,0.411,1,"Am"
"CDKL3",0.000216091896860814,0.257425563895806,0.275,0.203,1,"Am"
"TRIM13",2.11234110730584e-06,0.257158684341563,0.51,0.382,0.0815490407886491,"Am"
"ACTL6A",3.48143313665658e-05,0.257121225083411,0.515,0.4,1,"Am"
"PCGF3",2.01564483254421e-06,0.257120910571226,0.466,0.349,0.0778159844052017,"Am"
"KPNA4",0.000376006986343684,0.256752490180373,0.624,0.519,1,"Am"
"DHRS1",0.00301969034590827,0.256711518929463,0.259,0.205,1,"Am"
"ASMTL",1.44652781387159e-06,0.256623626945534,0.471,0.351,0.0558446527823266,"Am"
"HAUS2",3.88414762952851e-05,0.256555685786113,0.342,0.252,1,"Am"
"HELZ",8.02129288224529e-06,0.256532842772252,0.81,0.739,0.309670033011962,"Am"
"DNMT1",2.64012791361977e-05,0.256501327547773,0.515,0.409,1,"Am"
"TCEA1",1.98463431676866e-08,0.256270182393315,0.861,0.786,0.000766187924331709,"Am"
"DIAPH2",2.75793795475561e-07,0.256104979604392,0.803,0.72,0.0106472952681295,"Am"
"CDK8",6.40579685846786e-06,0.256035903998472,0.58,0.462,0.24730219351801,"Am"
"RAB3GAP2",3.28890618230962e-05,0.256033447337229,0.631,0.526,1,"Am"
"NADK",0.00164103038387948,0.255980666311114,0.288,0.226,1,"Am"
"AHCY",7.71889027146758e-06,0.255928605614832,0.685,0.558,0.297995477820277,"Am"
"ACOX3",0.000538489838947576,0.255762989151989,0.256,0.191,1,"Am"
"SMARCC1",5.55291723961086e-11,0.255501012977168,0.907,0.837,2.14375922952417e-06,"Am"
"MTFR1",0.000212077505722128,0.255413350012305,0.458,0.362,1,"Am"
"NDUFB1",9.23001676394138e-07,0.25541292404567,0.802,0.69,0.0356334027188721,"Am"
"APBB2",6.96806232658418e-05,0.25501310074853,0.688,0.561,1,"Am"
"RPAIN",2.22226143225284e-07,0.254887196986717,0.795,0.703,0.00857926248535532,"Am"
"MYO19",0.00021834773431656,0.254822002838086,0.307,0.23,1,"Am"
"ENSG00000289901",0.00214298471930516,0.254370354797223,0.376,0.303,1,"Am"
"NUDT4",6.83921210788882e-07,0.25405466430615,0.529,0.398,0.0264034622637156,"Am"
"SCNM1",0.000188126045152546,0.253625281125435,0.285,0.211,1,"Am"
"DNLZ",0.000212655232481943,0.253412972609577,0.375,0.288,1,"Am"
"ILF3-DT",0.00283138982699076,0.253379017770521,0.269,0.212,1,"Am"
"BRCA1",1.64298669123225e-05,0.253150815011888,0.285,0.203,0.634291442017124,"Am"
"RRAS2",3.3876903036934e-07,0.253104224305245,0.783,0.673,0.0130785171864388,"Am"
"SLC20A1",0.00263091515178434,0.25294481694378,0.319,0.251,1,"Am"
"UTP18",3.17941291555487e-06,0.25290594840215,0.534,0.411,0.122744415017911,"Am"
"EPB41",8.90168115568435e-08,0.252897129755671,0.653,0.5,0.0034365830269635,"Am"
"ATL2",0.00111659249610917,0.252734086105662,0.62,0.539,1,"Am"
"CREBRF",0.00123888767606507,0.25267486109042,0.417,0.339,1,"Am"
"SAE1",2.52343478746379e-06,0.252560050627146,0.793,0.666,0.097419723404827,"Am"
"CORO1C",1.52761745865827e-05,0.252511369060793,0.708,0.589,0.589751996089612,"Am"
"OGDH",0.00282539905575086,0.252351686869971,0.449,0.369,1,"Am"
"ZNF814",8.01569026252668e-06,0.252253439346306,0.437,0.327,0.309453738275105,"Am"
"CCDC150",5.36084306245456e-07,0.252170008435341,0.31,0.21,0.0206960707269121,"Am"
"RNF167",2.24849279772411e-05,0.251924808609939,0.622,0.514,0.868053129489371,"Am"
"NIPSNAP2",1.80784405884382e-06,0.251896731616925,0.688,0.577,0.0697936277357247,"Am"
"XXYLT1",4.739689364388e-05,0.251894639140672,0.473,0.371,1,"Am"
"CTNNBL1",0.000189340886651457,0.251862073835871,0.532,0.434,1,"Am"
"STRN3",3.2776828652169e-05,0.251750230412029,0.803,0.71,1,"Am"
"PUM2",4.01735140899911e-05,0.251505461742991,0.836,0.75,1,"Am"
"NEO1",3.56399399103992e-08,0.251261959552211,0.592,0.437,0.00137591552018087,"Am"
"AKAP17A",0.0409843655174707,0.250979864393405,0.41,0.354,1,"Am"
"NPAT",0.000228081682691818,0.250959294835273,0.288,0.215,1,"Am"
"USP46",0.0003222009319695,0.250229987719613,0.453,0.361,1,"Am"
"STX3",1.60074588924982e-05,0.250189731849198,0.503,0.389,0.617983958003786,"Am"
"CPSF3",2.04210739093608e-05,0.250058991087018,0.441,0.336,0.788375979344783,"Am"
"GABRA3",0,8.14137307674229,0.63,0.012,0,"PGC"
"LAMA4",0,7.18207298929157,0.521,0.01,0,"PGC"
"NANOS3",0,7.06787387591728,0.363,0.006,0,"PGC"
"HLA-DQB1",0,6.44702547597143,0.452,0.025,0,"PGC"
"ENSG00000289643",0,6.43928880782468,0.256,0.006,0,"PGC"
"DOCK2",0,6.27434897420355,0.58,0.013,0,"PGC"
"INSYN2B",0,6.15421390840458,0.557,0.011,0,"PGC"
"CACNA2D3",0,5.90781292965044,0.719,0.057,0,"PGC"
"ENSG00000290929",0,5.89787690149369,0.543,0.018,0,"PGC"
"DEFB1",0,5.66087482254947,0.263,0.013,0,"PGC"
"ENSG00000291250",0,5.65663919073779,0.479,0.023,0,"PGC"
"PCSK1N",0,5.63184677755651,0.518,0.042,0,"PGC"
"TFAP2C",0,5.58546952983685,0.799,0.041,0,"PGC"
"CPXM2",0,5.32388771672255,0.475,0.025,0,"PGC"
"KCNK13",0,5.30632684542426,0.605,0.031,0,"PGC"
"ENSG00000284294",0,5.17339439688328,0.804,0.052,0,"PGC"
"TRPC6",0,5.15384263397567,0.584,0.039,0,"PGC"
"NANOG",0,5.14374851387296,0.598,0.034,0,"PGC"
"CXCR4",0,5.05451185884588,0.553,0.029,0,"PGC"
"NAV3",9.88100939954986e-214,5.04934441844637,0.306,0.03,3.81466248879022e-209,"PGC"
"GNA14-AS1",0,4.98217833437847,0.263,0.012,0,"PGC"
"CPEB1",0,4.97685401710627,0.285,0.016,0,"PGC"
"GNA14",0,4.94713970899171,0.479,0.036,0,"PGC"
"CACNA2D2",0,4.94293509972358,0.765,0.061,0,"PGC"
"KCNQ3",2.20032210017326e-229,4.90962220001986,0.26,0.02,8.49456349992888e-225,"PGC"
"ST8SIA6",0,4.88840490677108,0.507,0.033,0,"PGC"
"CFAP95",0,4.88458212925698,0.553,0.046,0,"PGC"
"SOX15",0,4.87938718783594,0.571,0.041,0,"PGC"
"NKX1-2",0,4.84575279242396,0.427,0.024,0,"PGC"
"IRX1",0,4.84165643599148,0.349,0.017,0,"PGC"
"UTF1",0,4.83796596952069,0.306,0.016,0,"PGC"
"CAPN13",6.77303636734439e-299,4.73990885449172,0.301,0.02,2.61479841997698e-294,"PGC"
"ENSG00000287839",0,4.73528877532902,0.379,0.015,0,"PGC"
"NECAB1",0,4.69977980653439,0.566,0.047,0,"PGC"
"PPM1N",0,4.67450598911722,0.607,0.056,0,"PGC"
"KLRG2",0,4.66688281684597,0.347,0.019,0,"PGC"
"ENSG00000265980",0,4.58957279496901,0.441,0.032,0,"PGC"
"PIM2",0,4.45927987118335,0.58,0.052,0,"PGC"
"TCERG1L",0,4.44778051024635,0.454,0.033,0,"PGC"
"NRK",0,4.44092909650327,0.361,0.023,0,"PGC"
"ATP8A1",0,4.42117724628287,0.591,0.064,0,"PGC"
"GMPR",0,4.41076818278888,0.783,0.137,0,"PGC"
"TRPC5",2.5808288477451e-234,4.39881158774095,0.342,0.035,9.96354784960473e-230,"PGC"
"CDH4",1.38641193519389e-263,4.30104818251275,0.384,0.039,5.35238191700951e-259,"PGC"
"FAM20A",0,4.26698548322325,0.726,0.073,0,"PGC"
"PRDM1",0,4.26510378432039,0.735,0.092,0,"PGC"
"LINC01198",0,4.26074252972159,0.614,0.055,0,"PGC"
"SOX17",0,4.25068881838285,0.89,0.099,0,"PGC"
"RTL4",6.35011715608888e-274,4.24004127966736,0.368,0.034,2.45152622927967e-269,"PGC"
"ENSG00000289084",0,4.22296678895264,0.808,0.138,0,"PGC"
"POU5F1",0,4.16698810870473,0.984,0.303,0,"PGC"
"SLC16A10",0,4.13110344369697,0.813,0.116,0,"PGC"
"RAB15",0,4.09866706949588,0.667,0.075,0,"PGC"
"LHX1",2.62407914715957e-179,4.08599612111857,0.313,0.037,1.01305199555242e-174,"PGC"
"DOCK11",5.25512107101032e-299,4.00220279399138,0.557,0.077,2.02879204067425e-294,"PGC"
"CTNNA2",0,3.95160051999771,0.505,0.056,0,"PGC"
"BEND4",6.516615435457e-218,3.94068202674608,0.329,0.034,2.51580455501253e-213,"PGC"
"ENSG00000263745",0,3.91936079874383,0.619,0.066,0,"PGC"
"PTCHD1",0,3.90943745314053,0.468,0.047,0,"PGC"
"HDAC9",1.62985303514981e-303,3.89839292729039,0.555,0.073,6.29221062749936e-299,"PGC"
"EDN1",2.1220108301886e-191,3.87765275130176,0.258,0.023,8.19223501102612e-187,"PGC"
"NMU",0,3.84755217426722,0.758,0.131,0,"PGC"
"IGF1",1.49663543930806e-180,3.83827776242561,0.413,0.065,5.77791077699272e-176,"PGC"
"TSPEAR",2.06459454518845e-196,3.81352505775589,0.288,0.028,7.97057370115453e-192,"PGC"
"PCAT14",0,3.80006075350343,0.916,0.174,0,"PGC"
"DMD",1.23858540352087e-225,3.79621939982763,0.712,0.179,4.78168280883266e-221,"PGC"
"TENM1",1.52989912833952e-294,3.79555618956726,0.598,0.088,5.90632857486755e-290,"PGC"
"SCG5",5.17671307133995e-176,3.77456199050513,0.384,0.057,1.9985218483215e-171,"PGC"
"SCGB3A2",3.31522949583363e-259,3.75315993102798,0.363,0.034,1.27987749916153e-254,"PGC"
"RBFOX1",4.12739102920951e-241,3.73736242834193,0.724,0.166,1.59342058073662e-236,"PGC"
"ANO2",5.29469810046161e-171,3.73723605668604,0.269,0.029,2.04407114866421e-166,"PGC"
"IGFBPL1",2.10547221255376e-170,3.73382095714892,0.352,0.05,8.12838602378504e-166,"PGC"
"PDPN",2.59740676998221e-298,3.65598105560967,0.874,0.238,1.00275485761933e-293,"PGC"
"ACOXL",4.79578009621033e-186,3.62543401396259,0.308,0.034,1.85145886394296e-181,"PGC"
"ENSG00000289205",2.49810568127672e-250,3.60558411025741,0.406,0.045,9.64418679313692e-246,"PGC"
"C13orf42",8.31392889287078e-173,3.59885194237787,0.283,0.031,3.20967538838169e-168,"PGC"
"PLAAT3",0,3.59297315214413,0.973,0.251,0,"PGC"
"POU5F1B",2.40891251834554e-183,3.55875892021864,0.301,0.033,9.29984766832479e-179,"PGC"
"APBA1",7.85771687552898e-158,3.51719699563267,0.306,0.04,3.03355017696672e-153,"PGC"
"TMEM132D",1.81427323318476e-148,3.51605958948258,0.573,0.157,7.00418324403307e-144,"PGC"
"MAP4K1",5.75205161020872e-144,3.50914298295693,0.263,0.032,2.22063704463718e-139,"PGC"
"CNR1",1.07542601325391e-172,3.48553618074513,0.336,0.044,4.15178966676806e-168,"PGC"
"PLPP1",3.87506006463031e-277,3.45450111278918,0.975,0.424,1.49600568855118e-272,"PGC"
"ENSG00000291111",4.14102756484334e-151,3.44122624613411,0.256,0.029,1.59868510168342e-146,"PGC"
"NPAS3",2.09476549303847e-117,3.43729258293072,0.39,0.083,8.08705166242431e-113,"PGC"
"TUBB3",2.84213965051768e-229,3.42589520141403,0.911,0.369,1.09723643347885e-224,"PGC"
"OSBPL3",9.82333227397001e-173,3.41338730488436,0.507,0.105,3.79239565768886e-168,"PGC"
"ETV4",2.6288080150662e-151,3.40826131480193,0.352,0.055,1.01487762229646e-146,"PGC"
"PRKAR2B",1.98676033722757e-169,3.37236446815567,0.614,0.164,7.67008695790075e-165,"PGC"
"EFEMP1",3.05956308386665e-210,3.33468862447596,0.438,0.063,1.18117492415756e-205,"PGC"
"PDK4",7.78639330444055e-136,3.29308025351934,0.26,0.033,3.00601499911232e-131,"PGC"
"HPGD",2.7854069655579e-204,3.28934324392557,0.701,0.177,1.07533421312328e-199,"PGC"
"ENSG00000289894",0,3.28715570976894,0.683,0.085,0,"PGC"
"ENSG00000292246",0,3.28063118677096,0.801,0.123,0,"PGC"
"PIFO",3.13050702915015e-183,3.23997449722942,0.491,0.09,1.20856354367371e-178,"PGC"
"DCC",5.10962201750978e-248,3.23407658456973,0.475,0.062,1.97262067607983e-243,"PGC"
"SGK1",1.90643819289698e-202,3.20484513183078,0.614,0.134,7.3599952874981e-198,"PGC"
"RGS6",3.6197224361302e-120,3.20236266419148,0.301,0.049,1.39743004369242e-115,"PGC"
"ENSG00000262198",1.31818434040037e-146,3.19830796129655,0.324,0.047,5.08898246454967e-142,"PGC"
"NTNG1",5.41973576698909e-140,3.19096088732509,0.279,0.037,2.09234319020381e-135,"PGC"
"XACT",4.54580486598053e-143,3.17497398718741,0.628,0.191,1.75495342656044e-138,"PGC"
"MEI4",5.16317565308622e-122,3.16046744439702,0.274,0.04,1.99329559263047e-117,"PGC"
"SOCS4",8.49903663544446e-254,3.14820204544998,0.717,0.154,3.28113808347969e-249,"PGC"
"KIT",4.85924874271437e-158,3.12372200056052,0.395,0.067,1.87596156961231e-153,"PGC"
"GPR160",4.32968093105378e-141,3.11761799639659,0.397,0.075,1.67151662024262e-136,"PGC"
"ENSG00000249675",3.12527398176088e-148,3.10319911992489,0.427,0.081,1.20654327339861e-143,"PGC"
"SGCG",9.9155007175423e-248,3.07704292535098,0.571,0.091,3.82797820701438e-243,"PGC"
"FGF13",8.35477569586133e-272,3.07558108589523,0.918,0.263,3.22544470514423e-267,"PGC"
"EMB",1.0517190310148e-137,3.04815309358267,0.479,0.109,4.06026649113574e-133,"PGC"
"PLPP4",4.00151331136189e-131,3.03585380455024,0.326,0.053,1.54482422898437e-126,"PGC"
"SYT6",3.22509169984525e-153,3.00276240525744,0.404,0.071,1.24507890164226e-148,"PGC"
"PMAIP1",2.63407371593057e-199,2.99072862181785,0.701,0.176,1.01691049877216e-194,"PGC"
"TRIML2",4.56003761884591e-143,2.98136957594213,0.285,0.038,1.76044812313165e-138,"PGC"
"CSMD3",2.08304997799438e-142,2.97196915214703,0.406,0.076,8.04182274504512e-138,"PGC"
"L1TD1",0,2.94282306096993,0.881,0.198,0,"PGC"
"GRHL1",2.48512316319383e-99,2.93171992165185,0.301,0.058,9.5940664838261e-95,"PGC"
"UGT8",5.00038930399069e-84,2.8919602489953,0.256,0.049,1.93045029469865e-79,"PGC"
"SPSB2",9.56909179131406e-148,2.89085891586396,0.447,0.09,3.69424357695471e-143,"PGC"
"ASRGL1",3.56021561536302e-196,2.87781899758573,0.724,0.2,1.37445684046705e-191,"PGC"
"NETO2",2.18002519884631e-232,2.86224149166078,0.82,0.229,8.41620528266606e-228,"PGC"
"TMTC1",2.8546311991833e-112,2.85194602270377,0.58,0.187,1.10205892075671e-107,"PGC"
"ALPL",9.0968449892283e-225,2.8451226991946,0.703,0.162,3.51192797654148e-220,"PGC"
"ENO2",2.34701128973327e-186,2.83672907382861,0.694,0.188,9.06087178514427e-182,"PGC"
"CRYM",4.22670262354245e-136,2.81857110597713,0.518,0.126,1.6317608148448e-131,"PGC"
"RAB3B",1.62136521646151e-245,2.81821507607653,0.868,0.258,6.2594425546713e-241,"PGC"
"PLPP2",2.4131776007438e-147,2.80450408728363,0.416,0.076,9.3163134454315e-143,"PGC"
"LINC00458",1.32150864654058e-221,2.80375312381028,0.705,0.159,5.10181628083455e-217,"PGC"
"ENSG00000290588",4.16897831256982e-134,2.7965430475203,0.406,0.08,1.6094757673507e-129,"PGC"
"ESRP1",2.05523169259304e-268,2.79620386353131,0.842,0.205,7.93442747242468e-264,"PGC"
"NPFFR2",1.16179322103491e-101,2.79253988105482,0.276,0.047,4.48521890912739e-97,"PGC"
"C1orf115",5.47699358669304e-80,2.78656019247176,0.295,0.066,2.11444814407872e-75,"PGC"
"CABLES1",2.98282209817213e-140,2.76207750474348,0.427,0.083,1.15154829922033e-135,"PGC"
"PHLDA3",2.76529738665809e-129,2.76059311588059,0.598,0.182,1.06757070909322e-124,"PGC"
